TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS
26/05/2019;25.4;32.9;28.3;84;0.0;7.4
27/05/2019;25.0;31.2;27.6;88;1.547.562.508.716.010;4.6
28/05/2019;24.6;32.4;28.7;82;0.7419373447293773;3.8
29/05/2019;25.5;32.0;28.0;85;0.33647223662121295;8.5
30/05/2019;25.8;29.2;26.3;94;11.939.224.684.724.300;3.0
31/05/2019;24.6;31.9;28.1;82;16.486.586.255.873.800;0.6
06/01/2019;24.8;30.2;26.4;92;0.0;6.8
06/02/2019;24.4;30.4;27.1;88;35.263.605.246.161.600;2.4
06/03/2019;24.8;29.4;26.3;93;18.562.979.903.656.200;5.9
06/04/2019;25.0;31.3;27.3;88;39.531.649.487.593.200;1.8
06/05/2019;24.6;31.9;27.4;87;0.7884573603642702;3.3
06/06/2019;23.9;29.75;26.25;97;3.214.867.803.470.660;5.7
06/07/2019;23.2;27.6;25.1;96;4.924.350.925.499.240;0.0
06/08/2019;23.4;28.8;25.6;96;2.631.888.840.136.640;0.5
06/09/2019;24.2;31.2;27.2;90;24.595.888.418.037.100;0.0
06/10/2019;24.799.999.999.999.900;32.0;28.6;82;2.639.057.329.615.250;5.8
06/11/2019;25.4;32.0;28.1;84;0.0;10.8
06/12/2019;23.6;31.25;27.1;90;18.870.696.490.323.700;7.5
13/06/2019;24.6;30.5;27.8;88;0.09531017980432487;0.0
14/06/2019;24.6;31.8;28.3;84;0.8754687373538999;0.0
15/06/2019;24.8;31.2;27.7;86;0.0;6.0
16/06/2019;25.6;30.6;28.2;85;17.227.665.977.411.000;6.6
17/06/2019;25.0;30.0;27.1;91;16.094.379.124.341.000;5.0
18/06/2019;25.0;27.5;25.5;97;32.068.032.436.339.300;1.5
19/06/2019;24.6;29.4;27.3;91;22.300.144.001.592.100;0.0
20/06/2019;25.3;31.4;28.0;86;3.068.052.935.133.610;1.2
21/06/2019;25.4;30.6;27.1;89;27.880.929.087.757.400;3.8
22/06/2019;24.2;30.8;27.700.000.000.000.000;93;23.978.952.727.983.700;2.2
23/06/2019;23.0;31.0;28.3;84;355.820.113.047.182;0.0
24/06/2019;25.2;31.5;28.0;85;0.0;8.1
25/06/2019;24.7;31.55;27.9;83;16.486.586.255.873.800;7.2
26/06/2019;24.4;31.6;27.4;85;0.0;9.5
27/06/2019;24.5;31.6;28.2;82;0.0;6.4
28/06/2019;25.75;31.8;28.8;81;0.0;7.3
29/06/2019;26.5;31.8;27.5;86;0.5877866649021191;8.5
30/06/2019;24.8;29.6;26.5;90;0.9555114450274365;7.0
07/01/2019;24.3;30.8;28.0;81;3.349.904.087.274.600;2.2
07/02/2019;25.6;32.0;28.6;81;0.0;8.8
07/03/2019;26.0;32.0;28.8;80;0.0;7.7
07/04/2019;26.4;31.8;28.2;84;0.0;9.0
07/05/2019;25.4;32.3;28.2;83;0.0;5.5
07/06/2019;24.9;32.5;27.9;84;0.0;9.1
07/07/2019;24.6;32.3;27.2;88;0.0;6.6
07/08/2019;24.6;31.2;28.0;86;3.295.836.866.004.320;4.3
07/09/2019;24.6;30.2;26.9;86;19.459.101.490.553.100;6.3
07/10/2019;23.7;31.8;27.9;77;34.965.075.614.664.800;5.4
07/11/2019;24.0;31.5;27.7;79;0.0;8.7
07/12/2019;23.8;31.5;27.6;82;0.0;11.2
13/07/2019;23.8;31.6;28.1;82;0.0;10.7
14/07/2019;24.8;31.8;28.3;79;0.0;7.2
15/07/2019;25.2;29.6;25.3;92;0.0;9.0
16/07/2019;23.5;31.0;27.5;80;42.710.950.739.666;1.2
17/07/2019;23.4;31.0;27.5;76;3.591.817.741.270.800;8.7
18/07/2019;24.8;30.7;27.2;77;0.0;7.4
19/07/2019;23.5;30.8;27.1;84;0.0;7.2
20/07/2019;23.6;31.6;27.6;83;0.0;6.5
21/07/2019;24.6;31.1;26.5;90;0.0;7.0
22/07/2019;24.2;31.0;25.8;90;2.533.696.813.957.430;2.8
23/07/2019;23.6;30.0;27.3;85;3.681.351.187.693.140;2.5
24/07/2019;24.2;31.0;27.4;83;0.0;1.6
25/07/2019;24.2;31.0;27.4;81;14.350.845.252.893.200;8.0
26/07/2019;23.4;31.4;27.5;80;0.0;6.8
27/07/2019;23.8;31.5;27.8;80;0.0;8.2
28/07/2019;23.8;31.2;27.3;84;0.0;10.9
29/07/2019;24.4;31.9;28.2;81;13.609.765.531.356.000;7.2
30/07/2019;24.6;31.1;27.9;78;0.0;9.8
31/07/2019;25.0;30.8;27.5;77;0.0;8.7
08/01/2019;24.0;31.4;27.5;75;18.245.492.920.510.400;10.5
08/02/2019;24.0;31.8;27.8;77;0.0;11.1
08/03/2019;24.3;32.0;28.4;78;0.0;10.3
08/04/2019;25.8;30.9;28.2;78;0.0;10.0
08/05/2019;26.4;31.2;28.1;77;0.0;4.1
08/06/2019;26.0;31.0;27.8;82;0.0;8.1
08/07/2019;25.0;30.8;28.0;79;0.0;4.7
08/08/2019;25.6;31.5;28.3;76;0.0;5.5
08/09/2019;26.4;31.1;28.3;78;0.0;7.0
08/10/2019;26.5;31.1;28.1;80;0.0;5.0
08/11/2019;26.2;32.2;28.7;76;0.0;5.6
08/12/2019;26.4;32.4;28.7;77;0.0;10.2
13/08/2019;26.2;32.4;28.6;77;0.0;10.2
14/08/2019;25.8;32.5;28.2;80;0.0;10.3
15/08/2019;24.6;32.4;28.7;75;0.0;10.5
16/08/2019;25.4;33.1;29.2;73;0.0;10.1
17/08/2019;26.5;32.8;28.8;74;0.0;9.8
18/08/2019;26.5;31.9;28.1;76;0.0;7.8
19/08/2019;24.8;32.8;28.3;77;0.0;10.0
20/08/2019;25.4;32.9;28.7;74;0.0;8.0
21/08/2019;26.5;32.7;28.3;78;0.0;7.5
22/08/2019;24.6;32.9;28.5;78;0.0;10.4
23/08/2019;25.2;33.0;28.6;73;0.0;10.1
24/08/2019;25.4;32.0;28.4;74;0.0;9.8
25/08/2019;25.2;32.0;28.6;78;0.0;9.1
26/08/2019;26.4;32.2;28.1;78;0.0;6.2
27/08/2019;24.7;32.1;25.6;91;3.370.738.174.177.440;3.3
28/08/2019;22.8;27.5;25.2;93;4.046.553.898.385.750;3.6
29/08/2019;23.6;31.1;28.0;80;17.227.665.977.411.000;0.0
30/08/2019;26.3;30.6;27.7;73;0.0;7.8
31/08/2019;25.4;30.9;27.3;78;0.0;8.5
09/01/2019;23.4;32.1;28.3;78;0.0;10.2
09/02/2019;25.0;32.2;28.4;81;0.0;10.1
09/03/2019;24.8;31.8;28.4;80;0.0;6.9
09/04/2019;26.2;32.9;28.3;72;0.0;5.0
09/05/2019;24.8;32.0;28.0;77;0.0;7.7
09/06/2019;24.2;32.4;28.5;76;0.0;10.5
09/07/2019;26.2;32.6;28.3;73;0.0;9.6
09/08/2019;25.0;31.8;28.2;78;0.0;10.6
09/09/2019;25.2;32.2;28.4;79;0.0;10.0
09/10/2019;25.2;32.2;28.1;79;0.0;9.0
09/11/2019;24.9;32.2;28.1;77;0.0;8.5
09/12/2019;24.2;32.0;27.8;80;0.0;9.6
13/09/2019;23.6;32.2;28.0;79;0.0;6.2
14/09/2019;24.2;30.4;27.8;81;0.0;7.4
15/09/2019;25.4;31.6;27.3;77;0.0;0.8
16/09/2019;24.0;31.9;27.3;79;0.0;4.3
17/09/2019;23.6;32.7;28.4;78;0.0;4.8
18/09/2019;24.4;32.0;28.2;78;0.0;9.0
19/09/2019;25.0;32.9;28.3;76;0.0;6.6
20/09/2019;24.8;31.6;28.1;78;0.0;6.8
21/09/2019;25.2;33.0;27.9;73;0.0;9.8
22/09/2019;23.0;32.4;28.1;77;0.0;10.0
23/09/2019;23.6;29.7;26.5;88;0.0;7.2
24/09/2019;23.9;32.6;28.0;81;19.021.075.263.969.200;0.0
25/09/2019;24.6;29.1;26.7;89;0.5306282510621704;8.2
26/09/2019;24.5;32.0;28.0;80;0.8754687373538999;0.0
27/09/2019;24.5;30.8;27.3;83;0.0;6.2
28/09/2019;24.2;31.6;27.1;83;0.0;4.2
29/09/2019;24.2;31.4;27.4;82;0.0;3.6
30/09/2019;24.6;29.9;26.1;88;0.0;4.1
10/01/2019;24.3;32.1;28.0;80;2.760.009.940.032.920;3.2
10/02/2019;24.7;30.4;24.8;87;22.669.579.153.508.900;3.8
10/03/2019;22.5;28.8;25.6;90;1.252.762.968.495.360;0.8
10/04/2019;23.4;31.6;26.0;86;0.9162907318741551;0.6
10/05/2019;23.2;32.0;26.6;82;14.586.150.226.995.100;5.8
10/06/2019;24.0;31.8;26.8;82;13.609.765.531.356.000;7.3
10/07/2019;24.0;31.0;26.2;88;0.0;4.7
10/08/2019;23.3;29.9;26.7;86;25.257.286.443.082.500;4.7
10/09/2019;23.5;31.0;27.0;82;0.7419373447293773;7.9
10/10/2019;24.0;31.0;26.9;85;0.0;6.8
10/11/2019;24.0;31.3;27.5;84;2.803.360.380.906.530;6.4
10/12/2019;23.8;31.4;26.3;88;0.0;6.2
13/10/2019;23.3;32.6;26.6;85;20.412.203.288.596.300;4.9
14/10/2019;23.4;32.6;27.7;82;33.568.971.227.655.700;6.7
15/10/2019;23.8;32.2;26.8;87;0.0;9.2
16/10/2019;24.0;30.6;26.9;87;16.486.586.255.873.800;3.5
17/10/2019;24.0;30.8;26.8;89;2.066.862.759.472.970;5.0
18/10/2019;24.0;30.6;27.1;84;24.932.054.526.026.900;4.5
19/10/2019;25.0;32.6;27.8;83;0.5877866649021191;5.0
20/10/2019;25.0;31.7;28.0;86;0.0;5.9
21/10/2019;24.6;30.4;27.8;84;16.094.379.124.341.000;8.9
22/10/2019;25.4;31.049.999.999.999.900;25.7;92;0.18232155679395462;7.1
23/10/2019;24.0;31.7;27.5;88;29.496.883.350.525.800;1.0
24/10/2019;24.3;31.8;27.0;85;2.341.805.806.147.320;4.4
25/10/2019;24.1;32.4;28.2;82;0.5306282510621704;5.0
26/10/2019;24.6;28.2;25.1;96;0.0;10.0
27/10/2019;23.0;31.8;27.0;83;3.005.682.604.407.150;0.0
28/10/2019;24.4;30.5;26.1;87;0.18232155679395462;6.0
29/10/2019;23.6;32.2;27.8;78;13.862.943.611.198.900;3.0
30/10/2019;24.2;32.3;27.4;84;0.0;12.1
31/10/2019;25.0;30.6;27.5;84;0.8754687373538999;4.2
11/01/2019;25.0;30.4;26.3;87;0.09531017980432487;0.3
11/02/2019;23.0;32.6;27.6;83;0.0;0.9
11/03/2019;24.0;29.4;26.1;88;29.444.389.791.664.400;6.8
11/04/2019;23.2;32.4;28.3;80;2.975.529.566.236.470;0.5
11/05/2019;24.8;31.6;26.7;88;0.0;9.6
11/06/2019;23.6;31.8;27.9;83;0.0;3.8
11/07/2019;24.7;33.0;28.2;84;0.0;8.2
11/08/2019;24.0;31.2;26.6;85;0.0;6.2
11/09/2019;24.4;32.2;27.8;82;3.280.911.215.787.650;1.5
11/10/2019;25.5;31.6;27.5;82;0.0;6.3
11/11/2019;23.7;32.6;27.0;85;0.0;6.5
11/12/2019;23.8;31.0;26.4;92;0.0;4.7
13/11/2019;23.8;31.7;26.8;90;270.805.020.110.221;2.0
14/11/2019;23.8;29.6;26.0;91;2.772.588.722.239.780;4.2
15/11/2019;23.8;30.6;26.6;89;2.995.732.273.553.990;1.5
16/11/2019;24.4;30.5;26.9;85;13.609.765.531.356.000;3.3
17/11/2019;23.2;32.4;27.3;83;0.8960880245566356;5.1
18/11/2019;24.0;31.8;27.1;87;0.0;6.7
19/11/2019;24.3;30.5;27.7;82;0.09531017980432487;1.5
20/11/2019;25.0;29.5;25.7;89;0.0;3.2
21/11/2019;23.7;30.0;26.1;89;0.9932517730102834;1.2
22/11/2019;24.0;30.8;26.7;87;17.578.579.175.523.700;2.2
23/11/2019;24.4;29.6;25.9;89;3.572.345.637.857.980;6.0
24/11/2019;24.4;31.4;25.8;90;14.350.845.252.893.200;3.5
25/11/2019;23.2;31.7;27.3;85;39.512.437.185.814.200;4.1
26/11/2019;23.5;31.8;27.9;82;0.8754687373538999;6.0
27/11/2019;24.2;29.6;26.6;89;0.0;7.6
28/11/2019;24.2;32.0;27.9;82;38.308.129.500.026.000;5.2
29/11/2019;24.6;30.2;25.7;91;0.0;9.1
30/11/2019;23.8;31.0;27.6;90;30.007.198.150.650.300;3.8
12/01/2019;24.6;31.6;28.0;86;3.152.736.022.363.650;5.3
12/02/2019;25.4;28.8;25.9;92;28.154.087.194.227.000;7.1
12/03/2019;23.8;28.2;26.8;85;2.302.585.092.994.040;0.0
12/04/2019;25.8;29.2;27.6;77;0.5306282510621704;0.0
12/05/2019;25.8;30.0;27.6;79;0.3829922522561058;0.0
12/06/2019;25.7;30.2;28.0;77;0.20972053098206908;0.0
12/07/2019;24.65;28.7;26.4;87;0.0;2.6
12/08/2019;23.6;27.5;24.8;95;356.953.269.648.137;0.0
12/09/2019;23.8;30.0;25.5;94;21.041.341.542.702.000;0.0
12/10/2019;24.0;27.5;24.75;96;39.889.840.465.642.700;2.0
12/11/2019;23.6;27.5;24.75;97;4.107.589.788.972.120;0.0
12/12/2019;23.2;31.0;26.7;85;23.608.540.011.180.200;0.0
13/12/2019;23.8;27.6;25.0;96;2.533.696.813.957.430;5.5
14/12/2019;23.8;27.5;24.75;99;37.328.963.395.307.100;0.3
15/12/2019;23.8;29.2;25.3;93;29.496.883.350.525.800;0.0
16/12/2019;23.8;29.2;26.0;89;0.33647223662121295;2.3
17/12/2019;24.0;28.5;24.8;94;20.541.237.336.955.400;3.8
18/12/2019;23.0;31.0;26.6;90;12.809.338.454.620.600;0.4
19/12/2019;23.4;30.6;26.7;89;0.9162907318741551;6.3
20/12/2019;24.0;30.2;26.6;90;0.33647223662121295;2.8
21/12/2019;24.2;29.9;26.5;91;0.6931471805599453;2.3
22/12/2019;24.8;29.7;26.4;87;3.391.147.045.808.650;5.4
23/12/2019;24.0;31.6;27.1;86;0.0;4.8
24/12/2019;24.1;30.6;27.4;85;0.0;5.7
25/12/2019;24.0;30.3;27.2;84;0.0;7.0
26/12/2019;24.6;29.7;27.1;80;0.0;8.1
27/12/2019;24.8;31.6;27.2;80;0.0;7.7
28/12/2019;24.0;31.0;27.6;79;0.0;9.8
29/12/2019;24.0;31.4;27.4;83;0.832909122935104;9.2
30/12/2019;24.9;30.6;27.3;82;0.0;9.0
31/12/2019;24.8;30.0;27.5;82;0.0;6.7
01/01/2020;26.0;31.0;27.6;81;0.0;0.3
01/02/2020;25.0;28.8;27.1;87;0.0;3.5
01/03/2020;24.7;31.0;27.6;83;0.09531017980432487;0.0
01/04/2020;24.4;28.2;26.6;88;10.986.122.886.681.000;8.2
01/05/2020;24.8;30.1;27.2;84;14.350.845.252.893.200;1.5
01/06/2020;24.4;32.8;26.5;83;0.0;8.6
01/07/2020;24.0;29.0;26.0;91;2.128.231.705.849.260;8.0
01/08/2020;24.4;29.9;26.9;88;15.040.773.967.762.700;1.5
01/09/2020;24.8;30.6;26.8;86;19.878.743.481.543.400;5.3
01/10/2020;24.6;29.4;26.9;88;0.5877866649021191;7.6
01/11/2020;24.8;30.2;27.1;84;0.26236426446749106;2.5
01/12/2020;24.6;31.8;27.4;79;0.0;1.5
13/01/2020;24.4;31.0;27.1;81;0.0;10.8
14/01/2020;24.4;29.8;27.0;82;0.0;8.6
15/01/2020;24.3;29.8;26.8;86;0.5877866649021191;6.4
16/01/2020;24.2;30.0;25.5;93;22.300.144.001.592.100;3.3
17/01/2020;24.35;31.2;27.4;83;2.468.099.531.471.610;0.1
18/01/2020;24.5;30.2;27.3;84;0.0;9.8
19/01/2020;24.4;31.4;28.0;83;0.0;7.8
20/01/2020;24.8;30.0;27.5;85;0.09531017980432487;9.8
21/01/2020;25.2;30.2;27.4;86;10.986.122.886.681.000;1.8
22/01/2020;25.4;31.0;27.6;84;0.5877866649021191;2.7
23/01/2020;25.0;31.0;27.5;83;0.0;9.4
24/01/2020;24.8;31.0;26.9;78;0.0;9.1
25/01/2020;23.7;32.0;27.5;78;0.0;10.1
26/01/2020;24.0;31.4;27.6;81;0.18232155679395462;10.8
27/01/2020;24.0;31.0;27.7;80;0.33647223662121295;8.9
28/01/2020;24.8;32.4;28.0;82;0.18232155679395462;5.5
29/01/2020;24.8;31.7;27.0;82;0.0;11.0
30/01/2020;24.2;30.8;27.5;81;0.6931471805599453;5.3
31/01/2020;24.4;31.8;27.8;76;0.4054651081081644;3.4
02/01/2020;25.3;30.6;27.9;83;0.0;5.550.000.000.000.000
02/02/2020;24.8;30.0;27.2;82;0.33647223662121295;7.7
02/03/2020;25.0;31.1;27.4;77;0.0;3.8
02/04/2020;23.8;30.6;26.9;78;0.0;10.0
02/05/2020;23.8;31.4;27.6;78;0.0;9.1
02/06/2020;24.6;30.8;27.6;80;0.0;10.8
02/07/2020;24.6;30.6;27.1;75;0.0;7.4
02/08/2020;23.5;31.0;27.1;79;0.0;10.2
02/09/2020;23.55;27.5;24.9;97;133.500.106.673.234;4.7
02/10/2020;23.6;30.4;26.7;86;32.108.436.531.709.300;0.3
02/11/2020;23.6;30.3;27.2;88;0.0;2.2
02/12/2020;24.8;31.0;27.7;84;0.18232155679395462;4.6
13/02/2020;25.0;31.4;27.5;81;0.0;7.6
14/02/2020;24.2;31.4;27.4;79;0.0;9.9
15/02/2020;24.0;32.4;28.3;76;0.0;10.2
16/02/2020;24.6;30.4;27.2;85;0.0;11.5
17/02/2020;25.0;32.3;27.4;79;30.204.248.861.443.600;0.8
18/02/2020;23.4;31.4;27.5;81;0.0;9.6
19/02/2020;23.8;31.8;28.1;77;0.0;9.0
20/02/2020;26.1;30.3;27.4;81;10.116.009.116.784.700;11.1
21/02/2020;25.25;31.2;27.6;82;15.040.773.967.762.700;9.8
22/02/2020;24.4;31.6;27.7;82;1.667.706.820.558.070;7.6
23/02/2020;24.6;31.0;27.2;83;10.647.107.369.924.200;9.8
24/02/2020;24.5;30.0;26.1;90;0.7419373447293773;4.5
25/02/2020;24.4;30.4;26.9;83;19.740.810.260.220.000;2.3
26/02/2020;24.5;30.5;27.5;80;0.33647223662121295;6.5
27/02/2020;24.4;31.4;28.0;77;0.0;9.7
28/02/2020;25.6;31.4;27.6;78;0.0;10.6
29/02/2020;24.8;31.6;27.4;76;0.0;8.8
03/01/2020;23.6;31.6;27.1;78;0.0;10.6
03/02/2020;23.4;32.1;27.6;77;0.0;10.3
03/03/2020;23.6;31.7;27.9;79;0.0;10.7
03/04/2020;24.4;32.5;28.4;77;0.0;10.4
03/05/2020;24.6;29.2;26.5;89;0.0;6.0
03/06/2020;24.0;29.8;27.5;85;18.562.979.903.656.200;0.3
03/07/2020;25.6;31.4;28.0;82;1.308.332.819.650.170;0.3
03/08/2020;25.0;33.4;27.9;81;0.0;7.0
03/09/2020;23.8;32.5;27.8;82;0.0;7.6
03/10/2020;23.7;32.6;28.2;80;0.0;8.2
03/11/2020;24.4;32.9;28.4;78;0.0;8.0
03/12/2020;24.8;32.2;28.0;77;0.0;10.5
13/03/2020;24.8;33.2;28.3;80;0.0;8.8
14/03/2020;24.3;33.3;29.0;78;0.0;8.6
15/03/2020;25.2;33.4;29.1;76;0.0;9.0
16/03/2020;26.2;32.4;28.3;79;0.18232155679395462;10.3
17/03/2020;24.6;32.0;27.8;77;0.0;7.0
18/03/2020;24.4;32.6;28.1;77;0.0;8.2
19/03/2020;24.45;31.3;27.6;76;0.0;10.0
20/03/2020;24.5;29.7;27.0;83;0.0;6.1
21/03/2020;24.25;31.6;26.7;87;25.494.451.709.255.700;2.5
22/03/2020;24.0;31.9;27.9;84;4.308.110.951.723.710;3.9
23/03/2020;24.9;31.2;26.1;90;0.0;7.9
24/03/2020;24.35;31.6;27.6;83;3.427.514.689.979.520;4.0
25/03/2020;23.8;32.3;28.0;83;0.0;10.8
26/03/2020;24.0;32.9;28.6;80;0.0;10.4
27/03/2020;25.4;31.8;28.5;79;0.0;9.5
28/03/2020;24.6;32.5;28.4;79;0.0;8.0
29/03/2020;24.6;33.2;28.0;76;0.0;8.6
30/03/2020;23.2;32.0;28.3;77;0.0;10.3
31/03/2020;23.4;32.6;27.8;78;0.0;8.2
04/01/2020;23.4;32.0;28.1;81;0.0;6.8
04/02/2020;24.0;32.6;27.9;81;0.09531017980432487;6.2
04/03/2020;24.7;32.7;28.4;80;0.18232155679395462;7.2
04/04/2020;25.0;33.0;28.9;77;0.8754687373538999;8.0
04/05/2020;25.0;32.3;27.9;86;19.459.101.490.553.100;10.4
04/06/2020;25.4;30.8;27.1;88;12.237.754.316.221.100;6.0
04/07/2020;24.0;30.2;26.9;89;3.655.839.600.035.730;0.9
04/08/2020;24.0;32.1;27.3;87;0.5877866649021191;0.0
04/09/2020;24.2;31.6;27.6;82;4.102.643.365.036.790;6.0
04/10/2020;24.1;31.8;27.3;82;34.949.912.609.485.100;6.4
04/11/2020;24.0;30.2;27.1;88;16.863.989.535.702.200;6.0
04/12/2020;24.8;32.0;27.9;88;2.995.732.273.553.990;2.2
13/04/2020;25.5;32.0;28.2;84;0.9932517730102834;7.0
14/04/2020;25.0;32.3;28.3;82;0.0;5.5
15/04/2020;24.5;33.0;28.7;76;0.0;7.5
16/04/2020;24.5;32.8;28.2;78;0.0;11.8
17/04/2020;24.2;32.6;28.2;80;0.0;10.8
18/04/2020;24.3;32.0;28.3;80;0.0;10.2
19/04/2020;25.0;33.2;28.3;80;0.0;5.8
20/04/2020;24.8;33.7;29.1;81;25.952.547.069.568.600;9.7
21/04/2020;25.4;33.7;28.6;80;0.0;10.8
22/04/2020;25.6;33.4;29.2;77;14.350.845.252.893.200;6.8
23/04/2020;25.7;33.1;27.5;83;12.809.338.454.620.600;9.9
24/04/2020;25.0;31.5;26.4;89;10.986.122.886.681.000;6.1
25/04/2020;24.3;31.3;27.3;86;2.740.840.023.925.200;4.1
26/04/2020;24.700.000.000.000.000;31.8;27.2;88;2.631.888.840.136.640;6.8
27/04/2020;25.1;27.6;25.8;94;0.0;4.7
28/04/2020;24.4;31.4;26.2;90;37.400.477.406.883.300;0.2
29/04/2020;24.4;30.8;26.9;88;10.296.194.171.811.500;1.6
30/04/2020;24.4;29.4;26.5;92;11.631.508.098.056.800;6.3
05/01/2020;24.7;29.5;26.3;89;0.26236426446749106;0.0
05/02/2020;23.9;31.8;27.2;88;3.456.316.680.883.230;0.0
05/03/2020;25.3;32.1;28.6;89;0.4054651081081644;2.0
05/04/2020;26.0;32.8;28.6;83;0.9932517730102834;2.5
05/05/2020;25.4;31.8;27.8;87;0.6931471805599453;6.0
05/06/2020;25.0;30.6;27.4;86;0.26236426446749106;0.0
05/07/2020;25.0;32.6;28.8;82;10.296.194.171.811.500;3.4
05/08/2020;25.0;31.0;28.2;88;14.586.150.226.995.100;8.4
05/09/2020;25.4;33.9;29.9;78;19.363.406.980.391.600;5.2
05/10/2020;26.5;30.8;28.3;88;22.582.848.340.974.600;10.0
05/11/2020;26.5;31.4;28.7;84;2.501.435.951.739.210;1.0
05/12/2020;26.5;31.6;27.1;92;15.260.563.034.950.400;5.8
13/05/2020;25.6;29.0;26.0;89;3.288.401.887.516.810;3.4
14/05/2020;23.9;31.4;27.6;86;32.188.758.248.682.000;0.0
15/05/2020;24.3;32.0;28.7;83;12.809.338.454.620.600;6.3
16/05/2020;25.7;31.4;27.8;89;0.18232155679395462;10.2
17/05/2020;25.6;32.2;27.8;87;0.9162907318741551;4.3
18/05/2020;25.6;31.0;28.3;86;38.133.070.324.889.800;3.7
19/05/2020;25.4;32.8;29.1;83;0.0;3.7
20/05/2020;25.6;31.6;27.8;87;0.9932517730102834;7.0
21/05/2020;25.0;32.6;28.2;88;28.094.026.953.624.900;4.6
22/05/2020;24.400.000.000.000.000;31.3;27.0;90;3.765.840.495.250.060;6.0
23/05/2020;23.8;29.6;26.4;94;4.468.204.330.914.930;1.0
24/05/2020;24.4;31.8;28.1;86;0.8754687373538999;0.0
25/05/2020;25.2;32.6;29.0;82;0.5306282510621704;0.8
26/05/2020;25.4;32.4;28.6;83;0.0;10.6
27/05/2020;25.4;29.6;26.8;91;162.924.053.973.028;8.0
28/05/2020;25.2;32.4;28.6;84;0.5306282510621704;0.0
29/05/2020;26.0;33.2;27.9;86;0.0;6.8
30/05/2020;25.6;32.6;28.1;86;13.609.765.531.356.000;7.0
31/05/2020;25.3;32.4;27.4;87;0.4700036292457356;7.8
06/01/2020;25.1;28.7;26.1;90;4.072.439.726.834.050;8.7
06/02/2020;24.7;31.3;27.2;88;0.7884573603642702;1.5
06/03/2020;24.7;31.4;27.2;89;33.032.169.733.019.500;7.7
06/04/2020;25.2;31.6;27.1;88;25.416.019.934.645.400;1.8
06/05/2020;24.8;30.8;26.9;87;22.617.630.984.737.900;3.9
06/06/2020;24.0;29.8;27.3;87;2.379.546.134.130.170;2.5
06/07/2020;24.4;31.5;28.2;85;0.33647223662121295;0.0
06/08/2020;25.6;32.2;27.7;88;0.0;5.0
06/09/2020;24.8;32.2;28.8;82;1.252.762.968.495.360;7.0
06/10/2020;25.2;30.9;27.5;86;23.608.540.011.180.200;9.0
06/11/2020;24.6;32.2;28.0;85;28.735.646.395.797.800;6.1
06/12/2020;25.8;31.6;26.8;88;22.823.823.856.765.200;7.0
13/06/2020;24.2;27.5;24.75;97;25.572.273.113.676.200;3.5
14/06/2020;23.0;31.8;28.0;86;5.042.133.961.155.620;0.0
15/06/2020;24.5;32.2;28.5;85;2.451.005.098.112.310;7.0
16/06/2020;25.4;30.4;27.4;87;0.0;7.1
17/06/2020;25.8;28.8;26.1;92;2.740.840.023.925.200;2.0
18/06/2020;24.6;29.2;26.4;89;18.718.021.769.015.900;3.6
19/06/2020;24.8;31.2;27.4;86;28.507.065.015.037.300;1.0
20/06/2020;25.6;30.1;26.1;93;0.6418538861723948;4.2
21/06/2020;24.8;27.5;24.8;96;31.945.831.322.991.500;1.5
22/06/2020;23.5;30.0;26.7;91;4.178.992.036.282.380;0.0
23/06/2020;24.8;31.0;25.7;91;28.622.008.809.294.600;2.9
24/06/2020;24.4;27.5;25.0;95;3.414.442.608.412.170;3.1
25/06/2020;23.8;31.4;25.7;89;32.771.447.329.921.700;0.0
26/06/2020;23.3;31.4;28.1;85;2.747.270.914.255.490;2.8
27/06/2020;23.6;31.8;28.6;82;0.0;5.3
28/06/2020;26.5;31.4;29.2;80;0.18232155679395462;1.5
29/06/2020;26.5;31.8;28.2;80;0.5877866649021191;7.6
30/06/2020;25.0;31.0;27.7;85;0.8754687373538999;7.4
07/01/2020;25.0;31.4;27.4;85;10.986.122.886.681.000;3.5
07/02/2020;25.0;30.7;28.5;82;0.18232155679395462;3.5
07/03/2020;25.8;31.8;28.3;83;0.0;5.2
07/04/2020;25.5;32.0;28.2;82;0.0;8.1
07/05/2020;24.8;31.9;27.5;83;0.0;6.8
07/06/2020;25.1;31.6;28.1;80;0.0;7.6
07/07/2020;24.8;29.0;25.2;92;0.0;6.3
07/08/2020;23.4;29.4;26.3;90;3.295.836.866.004.320;0.5
07/09/2020;24.1;27.5;25.2;95;24.765.384.001.174.800;2.4
07/10/2020;24.5;29.8;26.7;87;25.494.451.709.255.700;0.0
07/11/2020;24.4;30.1;25.9;90;2.624.668.592.163.150;1.5
07/12/2020;23.7;29.8;26.9;88;20.412.203.288.596.300;0.0
13/07/2020;24.8;30.4;25.9;91;15.040.773.967.762.700;4.0
14/07/2020;24.4;27.7;26.0;90;35.553.480.614.894.100;2.7
15/07/2020;24.2;30.0;26.3;89;0.18232155679395462;0.0
16/07/2020;23.8;30.2;26.5;88;26.602.595.372.658.600;3.0
17/07/2020;23.5;31.6;27.9;81;39.852.734.671.677.300;6.9
18/07/2020;24.4;28.7;26.4;88;0.0;10.5
19/07/2020;24.3;30.8;27.3;85;0.9932517730102834;0.5
20/07/2020;24.0;31.6;27.9;83;0.6931471805599453;7.8
