TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS
09/12/2018;23,8;30;26,8;83;1,029619417;1
13/09/2018;23,8;31,4;27,4;75;0,587786665;4,2
14/09/2018;24;31,8;28;76;0;9,5
15/09/2018;24,2;30,8;27,3;79;0;10,5
16/09/2018;24,2;31,5;28,2;72;0;4,3
17/09/2018;26,2;30,7;27,7;75;0;8,4
18/09/2018;24,8;31,8;27,5;80;0;8,6
19/09/2018;24,8;29,2;26,5;84;0,09531018;5,6
20/09/2018;24,4;30,2;26;89;0,405465108;2
21/09/2018;24;29,1;26,5;87;4,314817885;3,7
22/09/2018;24,8;30,9;26;88;1,609437912;1,5
23/09/2018;22,8;31,1;27,2;81;3,342861805;6,2
24/09/2018;23,5;32;27,7;79;0;11,2
25/09/2018;23,85;32,3;27,9;79;0;11,6
26/09/2018;24,2;32,6;28,1;80;0;11,1
27/09/2018;24,2;32;28,2;80;0;10,6
28/09/2018;24,2;32,4;28,2;78;0;11,2
29/09/2018;24;31,8;28,3;76;0;10,2
30/09/2018;24,1;32,6;28,3;78;0;10
10/01/2018;24,2;33;28,5;75;0;10,3
10/02/2018;24;32,5;28,7;77;0;8,7
10/03/2018;25,8;33,4;29,1;74;0;9,3
10/04/2018;26;33;28,8;75;0;10
10/05/2018;25;32,8;28,4;75;0;8,8
10/06/2018;25,2;29,3;25,9;91;0;9,7
10/07/2018;24,6;29,4;26,8;87;3,514526067;1,6
10/08/2018;24,8;30,4;27,2;85;0,262364264;5,3
10/09/2018;25;28,6;25,8;90;0,993251773;6,7
10/10/2018;24,4;28,8;25,4;94;3,832979798;2,9
10/11/2018;23,8;31,4;26,1;88;3,165475048;1,9
10/12/2018;23,2;31,4;26,4;87;4,259859001;5,8
13/10/2018;24;29;26,1;91;3,63758616;4,2
14/10/2018;24;26,6;24,9;94;1,791759469;0
15/10/2018;23,4;31,4;27,1;81;2,251291799;0
16/10/2018;23,6;31,4;26,6;86;0;8,4
17/10/2018;25;31,2;27,5;85;2,687847494;7,6
18/10/2018;25,4;28,4;25,8;88;0;2,5
19/10/2018;24;31;27,7;78;2,174751721;1
20/10/2018;24;31,5;28,2;81;0;10,7
21/10/2018;25,2;32;28;81;0;11,7
22/10/2018;24,2;32,2;28;80;0;10,5
23/10/2018;24,4;31,8;27,4;84;0;11,5
24/10/2018;23,8;31,6;27,7;82;3,653252276;6,6
25/10/2018;24,4;31,8;27,3;82;0;6
26/10/2018;24,4;30,8;27;87;0;6,5
27/10/2018;24,6;29;26;91;0,693147181;4,4
28/10/2018;24;31,2;26,6;89;3,64805746;2,1
29/10/2018;24,4;31;27,4;86;2,292534757;4,4
30/10/2018;24,5;32;27,4;86;0,182321557;5
31/10/2018;25;30,2;27;85;0,875468737;5,2
11/01/2018;25;26,8;25,2;93;0,587786665;0,6
11/02/2018;23,9;27;25,8;92;2,533696814;0
11/03/2018;24,7;29,9;26,5;89;1,667706821;0,2
11/04/2018;24,2;29;25,9;93;2,292534757;3
11/05/2018;24,7;31,4;26,9;86;0;1,6
11/06/2018;24,2;32,3;27,3;84;2,63905733;5,7
11/07/2018;24,4;29,4;26,4;92;0,182321557;6,9
11/08/2018;24,6;33;27,1;86;1,757857918;1,7
11/09/2018;24,6;27;24,8;95;1,609437912;7,1
11/10/2018;23,2;30,4;26,6;88;4,021773869;0
11/11/2018;24;28,5;25,1;96;3,157000421;6
11/12/2018;23,6;30,8;27,5;84;3,660994251;5,6
13/11/2018;24,4;28,6;26,3;89;3,440418095;2,6
14/11/2018;24,1;30,6;27,3;86;3,42751469;1
15/11/2018;25;30,5;26,2;91;2,993229143;2,9
16/11/2018;24,2;30,9;27,3;85;2,208274414;1,9
17/11/2018;24,4;28,6;26,3;89;1,713797928;2
18/11/2018;24,2;27,8;25,3;92;0,693147181;0,8
19/11/2018;23,8;30;26,9;87;1,871802177;1,3
20/11/2018;24,8;31,2;26,6;87;2,163323026;6,6
21/11/2018;24,1;29,2;26,4;87;1,686398954;5,5
22/11/2018;24;28;25,8;90;0,262364264;0,4
23/11/2018;23,6;30,4;26,5;88;0,470003629;0,6
24/11/2018;24;32,2;28,1;82;1,686398954;4,8
25/11/2018;25;29,8;26,4;90;0,405465108;9
26/11/2018;24;31,6;27,8;82;1,609437912;0
27/11/2018;23,8;28,4;25,9;87;3,020424886;9,1
28/11/2018;23,6;30,6;27,5;82;0;0,2
29/11/2018;24,4;32,8;28,4;80;0;9,8
30/11/2018;24,9;30,6;26,4;90;0,182321557;10,1
12/01/2018;24,2;28,9;26,2;90;2,57261223;3
12/02/2018;23,8;30,5;27;89;0,916290732;1,8
12/03/2018;25,1;29,5;25,8;91;2,564949357;4,5
12/04/2018;23,6;31,8;26,1;90;2,660259537;4,7
12/05/2018;23,6;30;26,6;89;4,584967479;6,6
12/06/2018;24,2;30,4;25,6;92;1,791759469;6
12/07/2018;23,4;29,7;26,3;89;4,429625613;2,9
12/08/2018;24;29,4;27,1;88;0,693147181;3,8
12/09/2018;24,2;31,6;26,9;87;0;2,4
12/10/2018;24;29,2;26,5;91;1,481604541;4,2
12/11/2018;24,8;31,4;25,9;91;3,577947893;3
12/12/2018;24,2;30,4;25,7;92;2,379546134;3,1
13/12/2018;24,3;28,6;25,9;91;4,357990057;1,3
14/12/2018;24,4;27,6;25,8;90;1,568615918;0
15/12/2018;24,8;30;25,7;89;0,262364264;2,3
16/12/2018;23,6;30,3;26,8;86;3,822098298;0,8
17/12/2018;24;29,2;26;87;3,284663565;5,2
18/12/2018;24;30,7;27,2;85;2,041220329;1,7
19/12/2018;24;31,4;28;84;0;3,2
20/12/2018;24,6;31,4;27,7;84;0;8,5
21/12/2018;25,4;31;28,1;81;0;4,3
22/12/2018;25,4;31,3;27,6;81;0;6,2
23/12/2018;24,3;31,7;27,5;79;0;10
24/12/2018;24,2;32,6;28,5;78;0;5
25/12/2018;24,4;31,5;27,8;81;0;8,7
26/12/2018;24,2;30,6;28,1;78;0,336472237;7,3
27/12/2018;24,6;29,2;26,6;89;0;5
28/12/2018;24,1;33;28;80;0,693147181;5
29/12/2018;23,2;29,4;27;89;2,379546134;7,2
30/12/2018;23,8;32,8;28,1;83;0;0
31/12/2018;24,8;30,9;27,7;84;0;6,2
01/01/2019;25,4;31,2;28,6;74;0;6,4
01/02/2019;25,8;32,8;29,2;75;0;10
01/03/2019;26,3;32,7;29,2;76;0;7,5
01/04/2019;26,5;31,8;28,3;82;0;9,3
01/05/2019;25,8;30,6;27,5;87;2,261763098;1,5
01/06/2019;25,2;31;27,8;83;2,901421594;3,4
01/07/2019;25,1;31,1;28,1;81;0;10,4
01/08/2019;25,2;31,4;27,9;81;0;11,4
01/09/2019;25,1;31,6;27,9;81;0;9,2
01/10/2019;25;32,2;28,1;78;0;9,2
01/11/2019;25;31,4;27,6;78;0;10,5
01/12/2019;24,2;31,8;27,7;77;0;9
13/01/2019;24,1;31,4;28;78;0;11
14/01/2019;25;31,4;27,5;81;0;9,5
15/01/2019;24,8;31,6;27,7;78;0;7,5
16/01/2019;24,2;31;27,6;81;0;6,6
17/01/2019;24,8;28,4;25,5;93;0;5,1
18/01/2019;23,8;27,8;25,8;89;5,094976443;2
19/01/2019;24,2;29,1;27;84;2,079441542;1
20/01/2019;25;31,2;27,8;81;1,504077397;0,2
21/01/2019;25,7;31;27,6;79;0;6,4
22/01/2019;25,2;29,6;27,3;80;0;7,5
23/01/2019;25,8;31;27,7;77;0;0,8
24/01/2019;25,4;31;27,1;76;0;10
25/01/2019;24;30,4;27;76;0;7,9
26/01/2019;24,6;29,8;27,4;76;0;4,6
27/01/2019;24,7;30,4;27,7;79;0;7
28/01/2019;23,8;28,8;26,5;88;3,117949906;6,4
29/01/2019;23,8;30,7;27,4;81;2,091864062;0,3
30/01/2019;25;30,4;26,9;81;0;7,8
31/01/2019;24;31,6;27,2;80;0;3,9
02/01/2019;24;31;27,5;80;0;6,5
02/02/2019;24;30,8;27,5;82;0;10
02/03/2019;24,5;31;27,8;81;0;9,7
02/04/2019;24,6;32;27,7;79;0;5
02/05/2019;24,4;32,6;27,2;79;0;9,6
02/06/2019;22,8;31;26,8;77;0;10
02/07/2019;23;31,4;27,6;77;0;10,8
02/08/2019;23,8;32,4;27,8;78;0;10,4
02/09/2019;24,6;32,3;28,2;78;0;9,2
02/10/2019;24,8;31,2;27,5;77;0;10,3
02/11/2019;23,4;30,4;26,3;75;0;11
02/12/2019;22,5;32,4;28,5;73;0;11
13/02/2019;22,4;32,4;28,3;78;0;10,4
14/02/2019;25,8;32,5;28;77;0;9,7
15/02/2019;25;31;27,3;77;0;10,3
16/02/2019;24,8;30,8;27,5;77;0;5,6
17/02/2019;24,2;31,2;27,2;80;0;8,3
18/02/2019;23,5;31,3;26,8;81;1,667706821;4,7
19/02/2019;23,4;32,5;27,5;79;0,182321557;6,7
20/02/2019;23,8;32,8;27,8;78;0;8,5
21/02/2019;24,2;32,9;28,2;74;0;9,7
22/02/2019;24,6;32,6;27,9;78;0;10,8
23/02/2019;24;31,7;27,2;76;0;10
24/02/2019;23,4;31,8;27,4;76;0;8,7
25/02/2019;24;32,9;28,8;76;0;8,7
26/02/2019;25,4;31,9;28,1;80;0;10,3
27/02/2019;25,2;31,7;27,6;79;2,128231706;9,7
28/02/2019;25,2;31,8;27,6;77;0,336472237;6,5
03/01/2019;24,2;31,7;27,3;76;0;6
03/02/2019;23,8;32;27,1;72;0;8,2
03/03/2019;23;32,2;27,2;74;0;9,2
03/04/2019;22,8;31;26,7;77;0;9,7
03/05/2019;22,4;33,6;28,8;68;0;8,7
03/06/2019;24,6;32;28,1;78;0;10
03/07/2019;25,8;32,4;28,1;79;0;1,3
03/08/2019;25;33;28,1;77;0;7,6
03/09/2019;24;32,7;28,1;77;0;9,7
03/10/2019;24;31,8;26,7;86;0;10
03/11/2019;24;31;27;85;1,722766598;4,1
03/12/2019;24,9;33,6;28,5;77;1,686398954;1,2
13/03/2019;25,6;32,6;27,9;76;0;6
14/03/2019;23,7;32,4;27,5;76;0;9,8
15/03/2019;23;32,7;27,3;72;0;9,3
16/03/2019;22,6;32,6;28,4;72;0;10
17/03/2019;23;31,7;27,3;74;0;9,5
18/03/2019;22,4;33;28,1;70;0;7,2
19/03/2019;23,9;32,5;28,2;70;0;10,3
20/03/2019;24,2;33,2;28,6;70;0;10,8
21/03/2019;24,2;33,3;28,9;72;0;10,2
22/03/2019;25,5;33;28,4;75;0;9,9
23/03/2019;24,6;32,6;28;79;0;7,2
24/03/2019;24,6;31,9;28;78;0;4,1
25/03/2019;24,2;33,2;28,7;76;0;6,5
26/03/2019;24,2;33,2;29,2;74;0;5,8
27/03/2019;25,6;33,4;29;72;0;9,3
28/03/2019;25,2;31,4;27,1;86;0;10,5
29/03/2019;24,4;32,6;28,6;75;3,246490992;3,7
30/03/2019;24,8;31,8;25,6;89;0;9,3
31/03/2019;23,1;31;27,4;85;4,120661871;1,3
04/01/2019;24,2;31,8;27,6;82;2,721295428;4,2
04/02/2019;24,4;30,2;26,7;87;0,470003629;3
04/03/2019;22,6;29,6;26,1;85;3,157000421;0,7
04/04/2019;23,8;32,6;28;80;2,505525937;0
04/05/2019;24,2;33,2;28,1;74;0;7,2
04/06/2019;24;32,4;27,7;74;0;10,5
04/07/2019;23;32,8;28;76;0;9,5
04/08/2019;23,7;32,5;28,5;76;0;10,1
04/09/2019;24,4;32;28,7;77;0;9,9
04/10/2019;25,8;31;27,1;86;0;6,8
04/11/2019;24,7;30,6;26,6;91;2,541601993;3,4
04/12/2019;24,4;31,6;27,8;82;3,380994674;1,5
13/04/2019;24,9;32,4;27,5;87;0,336472237;2,9
14/04/2019;25,4;30,8;25,5;91;1,740466175;4,2
15/04/2019;23,5;32,5;28;84;4,192680463;2,7
16/04/2019;24,8;33,2;28,6;79;0;8,9
17/04/2019;23,5;33,2;28,5;79;0;10,5
18/04/2019;24,25;33,2;28,7;75;0;10,5
19/04/2019;25;32,8;27,4;87;0;9,2
20/04/2019;24,9;31,5;26,2;92;4,133565275;5,2
21/04/2019;24,6;31,6;27,5;88;4,59511985;2,7
22/04/2019;25,4;31,6;27,3;88;0,262364264;5,5
23/04/2019;24,6;30,8;27,3;92;2,163323026;3,1
24/04/2019;25,8;30,2;26,5;91;3,73289634;4
25/04/2019;24,6;31,8;27,7;89;2,595254707;1,3
26/04/2019;24,6;27,8;25,8;93;1,945910149;4,2
27/04/2019;25;29,8;27,1;87;3,269568939;0
28/04/2019;25;32,8;28,9;80;1,16315081;0,2
29/04/2019;25,8;32,8;29;83;0;2,5
30/04/2019;25,4;32,5;26,7;89;2,58021683;2,6
05/01/2019;24,4;33;28,6;84;3,234749174;3,5
05/02/2019;25,6;33,6;28,6;81;0;3,2
05/03/2019;25,8;32,2;28,3;87;0,832909123;5,9
05/04/2019;25,2;32;27,4;88;2,714694744;4,2
05/05/2019;24,2;31,4;27,8;86;4,037774211;4,6
05/06/2019;25,8;32;28,5;78;1,223775432;2
05/07/2019;24,9;33;29,2;78;0;9,2
05/08/2019;24,6;29,4;25,7;93;0,955511445;11
05/09/2019;24;32,6;28,9;81;2,028148247;0
05/10/2019;25,1;32,5;28,8;80;1,280933845;10,4
05/11/2019;25,2;32,4;26,8;90;0;7,2
05/12/2019;24,4;32,8;28,2;85;3,321432413;4,1
13/05/2019;25,4;30;26,8;91;1,504077397;6,5
14/05/2019;24,6;32,4;28,3;84;0,693147181;2,1
15/05/2019;25,4;33;29;81;0,854415328;5,6
16/05/2019;25,5;31,7;28,1;86;0,993251773;9,1
17/05/2019;25,8;30;27,3;87;0,741937345;5
18/05/2019;24,8;30,5;27,4;88;0,405465108;0,5
19/05/2019;25;29,6;26,2;90;1,193922468;2,1
20/05/2019;23,3;29,6;26,2;90;3,206803244;2
21/05/2019;24,1;32,3;27,9;85;0,587786665;1
22/05/2019;24,4;29,4;26,8;90;0;1,1
23/05/2019;24;32,2;28,3;82;3,380994674;1,2
24/05/2019;25,2;32,6;28,7;79;2,721295428;7,6
25/05/2019;25,3;32,3;28,2;83;0;10,4
26/05/2019;25,4;32,9;28,3;84;0;7,4
27/05/2019;25;31,2;27,6;88;1,547562509;4,6
28/05/2019;24,6;32,4;28,7;82;0,741937345;3,8
29/05/2019;25,5;32;28;85;0,336472237;8,5
30/05/2019;25,8;29,2;26,3;94;1,193922468;3
31/05/2019;24,6;31,9;28,1;82;1,648658626;0,6
06/01/2019;24,8;30,2;26,4;92;0;6,8
06/02/2019;24,4;30,4;27,1;88;3,526360525;2,4
06/03/2019;24,8;29,4;26,3;93;1,85629799;5,9
06/04/2019;25;31,3;27,3;88;3,953164949;1,8
06/05/2019;24,6;31,9;27,4;87;0,78845736;3,3
06/06/2019;23,9;29,75;26,25;97;3,214867803;5,7
06/07/2019;23,2;27,6;25,1;96;4,924350925;0
06/08/2019;23,4;28,8;25,6;96;2,63188884;0,5
06/09/2019;24,2;31,2;27,2;90;2,459588842;0
06/10/2019;24,8;32;28,6;82;2,63905733;5,8
06/11/2019;25,4;32;28,1;84;0;10,8
06/12/2019;23,6;31,25;27,1;90;1,887069649;7,5
13/06/2019;24,6;30,5;27,8;88;0,09531018;0
14/06/2019;24,6;31,8;28,3;84;0,875468737;0
15/06/2019;24,8;31,2;27,7;86;0;6
16/06/2019;25,6;30,6;28,2;85;1,722766598;6,6
17/06/2019;25;30;27,1;91;1,609437912;5
18/06/2019;25;26,9;25,5;97;3,206803244;1,5
19/06/2019;24,6;29,4;27,3;91;2,2300144;0
20/06/2019;25,3;31,4;28;86;3,068052935;1,2
21/06/2019;25,4;30,6;27,1;89;2,788092909;3,8
22/06/2019;24,2;30,8;27,7;93;2,397895273;2,2
23/06/2019;23;31;28,3;84;3,55820113;0
24/06/2019;25,2;31,5;28;85;0;8,1
25/06/2019;24,7;31,55;27,9;83;1,648658626;7,2
26/06/2019;24,4;31,6;27,4;85;0;9,5
27/06/2019;24,5;31,6;28,2;82;0;6,4
28/06/2019;25,75;31,8;28,8;81;0;7,3
29/06/2019;26,5;31,8;27,5;86;0,587786665;8,5
30/06/2019;24,8;29,6;26,5;90;0,955511445;7
07/01/2019;24,3;30,8;28;81;3,349904087;2,2
07/02/2019;25,6;32;28,6;81;0;8,8
07/03/2019;26;32;28,8;80;0;7,7
07/04/2019;26,4;31,8;28,2;84;0;9
07/05/2019;25,4;32,3;28,2;83;0;5,5
07/06/2019;24,9;32,5;27,9;84;0;9,1
07/07/2019;24,6;32,3;27,2;88;0;6,6
07/08/2019;24,6;31,2;28;86;3,295836866;4,3
07/09/2019;24,6;30,2;26,9;86;1,945910149;6,3
07/10/2019;23,7;31,8;27,9;77;3,496507561;5,4
07/11/2019;24;31,5;27,7;79;0;8,7
07/12/2019;23,8;31,5;27,6;82;0;11,2
13/07/2019;23,8;31,6;28,1;82;0;10,7
14/07/2019;24,8;31,8;28,3;79;0;7,2
15/07/2019;25,2;29,6;25,3;92;0;9
16/07/2019;23,5;31;27,5;80;4,271095074;1,2
17/07/2019;23,4;31;27,5;76;3,591817741;8,7
18/07/2019;24,8;30,7;27,2;77;0;7,4
19/07/2019;23,5;30,8;27,1;84;0;7,2
20/07/2019;23,6;31,6;27,6;83;0;6,5
21/07/2019;24,6;31,1;26,5;90;0;7
22/07/2019;24,2;31;25,8;90;2,533696814;2,8
23/07/2019;23,6;30;27,3;85;3,681351188;2,5
24/07/2019;24,2;31;27,4;83;0;1,6
25/07/2019;24,2;31;27,4;81;1,435084525;8
26/07/2019;23,4;31,4;27,5;80;0;6,8
27/07/2019;23,8;31,5;27,8;80;0;8,2
28/07/2019;23,8;31,2;27,3;84;0;10,9
29/07/2019;24,4;31,9;28,2;81;1,360976553;7,2
30/07/2019;24,6;31,1;27,9;78;0;9,8
31/07/2019;25;30,8;27,5;77;0;8,7
08/01/2019;24;31,4;27,5;75;1,824549292;10,5
08/02/2019;24;31,8;27,8;77;0;11,1
08/03/2019;24,3;32;28,4;78;0;10,3
08/04/2019;25,8;30,9;28,2;78;0;10
08/05/2019;26,4;31,2;28,1;77;0;4,1
08/06/2019;26;31;27,8;82;0;8,1
08/07/2019;25;30,8;28;79;0;4,7
08/08/2019;25,6;31,5;28,3;76;0;5,5
08/09/2019;26,4;31,1;28,3;78;0;7
08/10/2019;26,5;31,1;28,1;80;0;5
08/11/2019;26,2;32,2;28,7;76;0;5,6
08/12/2019;26,4;32,4;28,7;77;0;10,2
13/08/2019;26,2;32,4;28,6;77;0;10,2
14/08/2019;25,8;32,5;28,2;80;0;10,3
15/08/2019;24,6;32,4;28,7;75;0;10,5
16/08/2019;25,4;33,1;29,2;73;0;10,1
17/08/2019;26,5;32,8;28,8;74;0;9,8
18/08/2019;26,5;31,9;28,1;76;0;7,8
19/08/2019;24,8;32,8;28,3;77;0;10
20/08/2019;25,4;32,9;28,7;74;0;8
21/08/2019;26,5;32,7;28,3;78;0;7,5
22/08/2019;24,6;32,9;28,5;78;0;10,4
23/08/2019;25,2;33;28,6;73;0;10,1
24/08/2019;25,4;32;28,4;74;0;9,8
25/08/2019;25,2;32;28,6;78;0;9,1
26/08/2019;26,4;32,2;28,1;78;0;6,2
27/08/2019;24,7;32,1;25,6;91;3,370738174;3,3
28/08/2019;22,8;27;25,2;93;4,046553898;3,6
29/08/2019;23,6;31,1;28;80;1,722766598;0
30/08/2019;26,3;30,6;27,7;73;0;7,8
31/08/2019;25,4;30,9;27,3;78;0;8,5
09/01/2019;23,4;32,1;28,3;78;0;10,2
09/02/2019;25;32,2;28,4;81;0;10,1
09/03/2019;24,8;31,8;28,4;80;0;6,9
09/04/2019;26,2;32,9;28,3;72;0;5
09/05/2019;24,8;32;28;77;0;7,7
09/06/2019;24,2;32,4;28,5;76;0;10,5
09/07/2019;26,2;32,6;28,3;73;0;9,6
09/08/2019;25;31,8;28,2;78;0;10,6
09/09/2019;25,2;32,2;28,4;79;0;10
09/10/2019;25,2;32,2;28,1;79;0;9
09/11/2019;24,9;32,2;28,1;77;0;8,5
09/12/2019;24,2;32;27,8;80;0;9,6
13/09/2019;23,6;32,2;28;79;0;6,2
14/09/2019;24,2;30,4;27,8;81;0;7,4
15/09/2019;25,4;31,6;27,3;77;0;0,8
16/09/2019;24;31,9;27,3;79;0;4,3
17/09/2019;23,6;32,7;28,4;78;0;4,8
18/09/2019;24,4;32;28,2;78;0;9
19/09/2019;25;32,9;28,3;76;0;6,6
20/09/2019;24,8;31,6;28,1;78;0;6,8
21/09/2019;25,2;33;27,9;73;0;9,8
22/09/2019;23;32,4;28,1;77;0;10
23/09/2019;23,6;29,7;26,5;88;0;7,2
24/09/2019;23,9;32,6;28;81;1,902107526;0
25/09/2019;24,6;29,1;26,7;89;0,530628251;8,2
26/09/2019;24,5;32;28;80;0,875468737;0
27/09/2019;24,5;30,8;27,3;83;0;6,2
28/09/2019;24,2;31,6;27,1;83;0;4,2
29/09/2019;24,2;31,4;27,4;82;0;3,6
30/09/2019;24,6;29,9;26,1;88;0;4,1
10/01/2019;24,3;32,1;28;80;2,76000994;3,2
10/02/2019;24,7;30,4;24,8;87;2,266957915;3,8
10/03/2019;22,4;28,8;25,6;90;1,252762968;0,8
10/04/2019;23,4;31,6;26;86;0,916290732;0,6
10/05/2019;23,2;32;26,6;82;1,458615023;5,8
10/06/2019;24;31,8;26,8;82;1,360976553;7,3
10/07/2019;24;31;26,2;88;0;4,7
10/08/2019;23,3;29,9;26,7;86;2,525728644;4,7
10/09/2019;23,5;31;27;82;0,741937345;7,9
10/10/2019;24;31;26,9;85;0;6,8
10/11/2019;24;31,3;27,5;84;2,803360381;6,4
10/12/2019;23,8;31,4;26,3;88;0;6,2
13/10/2019;23,3;32,6;26,6;85;2,041220329;4,9
14/10/2019;23,4;32,6;27,7;82;3,356897123;6,7
15/10/2019;23,8;32,2;26,8;87;0;9,2
16/10/2019;24;30,6;26,9;87;1,648658626;3,5
17/10/2019;24;30,8;26,8;89;2,066862759;5
18/10/2019;24;30,6;27,1;84;2,493205453;4,5
19/10/2019;25;32,6;27,8;83;0,587786665;5
20/10/2019;25;31,7;28;86;0;5,9
21/10/2019;24,6;30,4;27,8;84;1,609437912;8,9
22/10/2019;25,4;31,05;25,7;92;0,182321557;7,1
23/10/2019;24;31,7;27,5;88;2,949688335;1
24/10/2019;24,3;31,8;27;85;2,341805806;4,4
25/10/2019;24,1;32,4;28,2;82;0,530628251;5
26/10/2019;24,6;28,2;25,1;96;0;10
27/10/2019;23;31,8;27;83;3,005682604;0
28/10/2019;24,4;30,5;26,1;87;0,182321557;6
29/10/2019;23,6;32,2;27,8;78;1,386294361;3
30/10/2019;24,2;32,3;27,4;84;0;12,1
31/10/2019;25;30,6;27,5;84;0,875468737;4,2
11/01/2019;25;30,4;26,3;87;0,09531018;0,3
11/02/2019;23;32,6;27,6;83;0;0,9
11/03/2019;24;29,4;26,1;88;2,944438979;6,8
11/04/2019;23,2;32,4;28,3;80;2,975529566;0,5
11/05/2019;24,8;31,6;26,7;88;0;9,6
11/06/2019;23,6;31,8;27,9;83;0;3,8
11/07/2019;24,7;33;28,2;84;0;8,2
11/08/2019;24;31,2;26,6;85;0;6,2
11/09/2019;24,4;32,2;27,8;82;3,280911216;1,5
11/10/2019;25,5;31,6;27,5;82;0;6,3
11/11/2019;23,7;32,6;27;85;0;6,5
11/12/2019;23,8;31;26,4;92;0;4,7
13/11/2019;23,8;31,7;26,8;90;2,708050201;2
14/11/2019;23,8;29,6;26;91;2,772588722;4,2
15/11/2019;23,8;30,6;26,6;89;2,995732274;1,5
16/11/2019;24,4;30,5;26,9;85;1,360976553;3,3
17/11/2019;23,2;32,4;27,3;83;0,896088025;5,1
18/11/2019;24;31,8;27,1;87;0;6,7
19/11/2019;24,3;30,5;27,7;82;0,09531018;1,5
20/11/2019;25;29,5;25,7;89;0;3,2
21/11/2019;23,7;30;26,1;89;0,993251773;1,2
22/11/2019;24;30,8;26,7;87;1,757857918;2,2
23/11/2019;24,4;29,6;25,9;89;3,572345638;6
24/11/2019;24,4;31,4;25,8;90;1,435084525;3,5
25/11/2019;23,2;31,7;27,3;85;3,951243719;4,1
26/11/2019;23,5;31,8;27,9;82;0,875468737;6
27/11/2019;24,2;29,6;26,6;89;0;7,6
28/11/2019;24,2;32;27,9;82;3,83081295;5,2
29/11/2019;24,6;30,2;25,7;91;0;9,1
30/11/2019;23,8;31;27,6;90;3,000719815;3,8
12/01/2019;24,6;31,6;28;86;3,152736022;5,3
12/02/2019;25,4;28,8;25,9;92;2,815408719;7,1
12/03/2019;23,8;28,2;26,8;85;2,302585093;0
12/04/2019;25,8;29,2;27,6;77;0,530628251;0
12/05/2019;25,8;30;27,6;79;0,382992252;0
12/06/2019;25,7;30,2;28;77;0,209720531;0
12/07/2019;24,65;28,7;26,4;87;0;2,6
12/08/2019;23,6;27,2;24,8;95;3,569532696;0
12/09/2019;23,8;30;25,5;94;2,104134154;0
12/10/2019;24;26,6;24,7;96;3,988984047;2
12/11/2019;23,6;26,2;24,7;97;4,107589789;0
12/12/2019;23,2;31;26,7;85;2,360854001;0
13/12/2019;23,8;27,6;25;96;2,533696814;5,5
14/12/2019;23,8;26,2;24,7;99;3,73289634;0,3
15/12/2019;23,8;29,2;25,3;93;2,949688335;0
16/12/2019;23,8;29,2;26;89;0,336472237;2,3
17/12/2019;24;28,5;24,8;94;2,054123734;3,8
18/12/2019;23;31;26,6;90;1,280933845;0,4
19/12/2019;23,4;30,6;26,7;89;0,916290732;6,3
20/12/2019;24;30,2;26,6;90;0,336472237;2,8
21/12/2019;24,2;29,9;26,5;91;0,693147181;2,3
22/12/2019;24,8;29,7;26,4;87;3,391147046;5,4
23/12/2019;24;31,6;27,1;86;0;4,8
24/12/2019;24,1;30,6;27,4;85;0;5,7
25/12/2019;24;30,3;27,2;84;0;7
26/12/2019;24,6;29,7;27,1;80;0;8,1
27/12/2019;24,8;31,6;27,2;80;0;7,7
28/12/2019;24;31;27,6;79;0;9,8
29/12/2019;24;31,4;27,4;83;0,832909123;9,2
30/12/2019;24,9;30,6;27,3;82;0;9
31/12/2019;24,8;30;27,5;82;0;6,7
01/01/2020;26;31;27,6;81;0;0,3
01/02/2020;25;28,8;27,1;87;0;3,5
01/03/2020;24,7;31;27,6;83;0,09531018;0
01/04/2020;24,4;28,2;26,6;88;1,098612289;8,2
01/05/2020;24,8;30,1;27,2;84;1,435084525;1,5
01/06/2020;24,4;32,8;26,5;83;0;8,6
01/07/2020;24;29;26;91;2,128231706;8
01/08/2020;24,4;29,9;26,9;88;1,504077397;1,5
01/09/2020;24,8;30,6;26,8;86;1,987874348;5,3
01/10/2020;24,6;29,4;26,9;88;0,587786665;7,6
01/11/2020;24,8;30,2;27,1;84;0,262364264;2,5
01/12/2020;24,6;31,8;27,4;79;0;1,5
13/01/2020;24,4;31;27,1;81;0;10,8
14/01/2020;24,4;29,8;27;82;0;8,6
15/01/2020;24,3;29,8;26,8;86;0,587786665;6,4
16/01/2020;24,2;30;25,5;93;2,2300144;3,3
17/01/2020;24,35;31,2;27,4;83;2,468099531;0,1
18/01/2020;24,5;30,2;27,3;84;0;9,8
19/01/2020;24,4;31,4;28;83;0;7,8
20/01/2020;24,8;30;27,5;85;0,09531018;9,8
21/01/2020;25,2;30,2;27,4;86;1,098612289;1,8
22/01/2020;25,4;31;27,6;84;0,587786665;2,7
23/01/2020;25;31;27,5;83;0;9,4
24/01/2020;24,8;31;26,9;78;0;9,1
25/01/2020;23,7;32;27,5;78;0;10,1
26/01/2020;24;31,4;27,6;81;0,182321557;10,8
27/01/2020;24;31;27,7;80;0,336472237;8,9
28/01/2020;24,8;32,4;28;82;0,182321557;5,5
29/01/2020;24,8;31,7;27;82;0;11
30/01/2020;24,2;30,8;27,5;81;0,693147181;5,3
